,loss,o1_loss,o2_loss,o1_f1,o2_f1,val_loss,val_o1_loss,val_o2_loss,val_o1_f1,val_o2_f1,lr
0,6.23206090927124,0.6565954685211182,0.6948891282081604,0.780449390411377,0.30528882145881653,5.810378551483154,0.458310604095459,0.6932300329208374,0.5044153928756714,0.0,0.05
1,9.132716178894043,2.0670814514160156,0.6941137909889221,0.7484751343727112,0.3008938729763031,19.26689338684082,6.580606460571289,0.6937984824180603,0.5949717164039612,0.5949717164039612,0.05
2,6.617196559906006,0.7467275857925415,0.6945438385009766,0.7922906279563904,0.3255535066127777,5.881599426269531,0.46959131956100464,0.6935719847679138,0.49321943521499634,0.5949717164039612,0.05
3,5.876192569732666,0.4831118881702423,0.6943522095680237,0.8078625798225403,0.3300896883010864,5.867846965789795,0.48776617646217346,0.6933190822601318,0.49321943521499634,0.5949717164039612,0.05
4,5.855617046356201,0.4781182110309601,0.6941247582435608,0.8107525706291199,0.29592421650886536,5.837789535522461,0.4735938012599945,0.6933936476707458,0.49321943521499634,0.0,0.05
5,5.858499050140381,0.4784418046474457,0.694204568862915,0.8077508211135864,0.2714138329029083,5.8099799156188965,0.4584464430809021,0.6932093501091003,0.5043138265609741,0.0,0.05
6,10.337318420410156,2.5800108909606934,0.6943005323410034,0.6722161769866943,0.31011655926704407,7.083827018737793,0.8413495421409607,0.7049766778945923,0.4348713755607605,0.0,0.05
7,6.080611705780029,0.5615525841712952,0.6946913599967957,0.7737290263175964,0.30920928716659546,5.8695478439331055,0.49187150597572327,0.6940119862556458,0.43498659133911133,0.0,0.05
8,5.913224697113037,0.5102500319480896,0.6943318247795105,0.7710387706756592,0.297648161649704,5.877967357635498,0.498390257358551,0.6933099627494812,0.4238921105861664,0.5949717164039612,0.05
9,5.924604415893555,0.5140330791473389,0.6945915818214417,0.7715804576873779,0.3406137526035309,5.866055488586426,0.4924685060977936,0.6932072043418884,0.43475696444511414,0.5949717164039612,0.05
10,9.58276653289795,2.2412047386169434,0.6941525340080261,0.663745105266571,0.37281808257102966,8.215775489807129,1.4490885734558105,0.6936814785003662,0.387290358543396,0.0,0.05
11,6.053208351135254,0.5421851873397827,0.6950188875198364,0.8080310821533203,0.3065885305404663,5.75963830947876,0.4328972101211548,0.6935006380081177,0.5080379843711853,0.5949717164039612,0.05
12,5.719764709472656,0.40642237663269043,0.693935215473175,0.8311854004859924,0.33159592747688293,5.7215800285339355,0.3838615119457245,0.6995288729667664,0.5209653973579407,0.0,0.05
13,5.720191478729248,0.39977261424064636,0.6943268775939941,0.8326628804206848,0.32526805996894836,5.721020698547363,0.38501614332199097,0.69627845287323,0.5209653973579407,0.5949717164039612,0.05
14,24.32682228088379,9.350569725036621,0.6941723227500916,0.613431990146637,0.30791154503822327,6.547239303588867,0.7059791088104248,0.7035083174705505,0.3732699751853943,0.5949717164039612,0.05
15,6.14993953704834,0.6004518866539001,0.6950404047966003,0.6701169013977051,0.2922321557998657,6.004214763641357,0.5573391914367676,0.6931441426277161,0.3866986334323883,0.0,0.05
16,5.9915924072265625,0.5503292679786682,0.6941642165184021,0.6805572509765625,0.3149838149547577,5.889700412750244,0.48660340905189514,0.6953197121620178,0.3995041847229004,0.0,0.05
17,5.883716583251953,0.48871976137161255,0.6942235231399536,0.6997398734092712,0.29656505584716797,5.916202068328857,0.5076183676719666,0.6931846141815186,0.3949893116950989,0.5949717164039612,0.05
18,5.868608474731445,0.4805440902709961,0.6940596103668213,0.705771267414093,0.31049826741218567,5.84487771987915,0.4716637432575226,0.693476676940918,0.38740527629852295,0.0,0.05
19,6.102902412414551,0.584013819694519,0.6947128772735596,0.6868955492973328,0.31315407156944275,5.831454277038574,0.4676990807056427,0.6931880116462708,0.3943519592285156,0.5949717164039612,0.05
20,5.870800018310547,0.48376673460006714,0.6944822072982788,0.7057137489318848,0.31796303391456604,5.846439838409424,0.47673746943473816,0.694129467010498,0.3959246575832367,0.0,0.05
21,5.862283229827881,0.48203808069229126,0.6942581534385681,0.7078790068626404,0.3239442706108093,8.191472053527832,1.6216315031051636,0.6966508030891418,0.0,0.0,0.05
22,15.024006843566895,4.7407355308532715,0.6939694881439209,0.6963417530059814,0.3209703862667084,5.9092817306518555,0.40980568528175354,0.6941354870796204,0.5329564213752747,0.5949717164039612,0.05
23,5.6900177001953125,0.35416293144226074,0.6942083239555359,0.862328827381134,0.32595205307006836,5.624001502990723,0.34278005361557007,0.6933553218841553,0.5432264804840088,0.5949717164039612,0.05
24,5.66283655166626,0.36063477396965027,0.6952880620956421,0.8609479665756226,0.32130080461502075,5.577427864074707,0.3201059401035309,0.6942664384841919,0.5373607873916626,0.5949717164039612,0.05
25,5.589045524597168,0.3230217695236206,0.6941608786582947,0.8745830655097961,0.306298166513443,5.579975605010986,0.32057836651802063,0.69319748878479,0.553768515586853,0.5949717164039612,0.05
26,5.587180137634277,0.3196444809436798,0.6945587992668152,0.8759675025939941,0.3392890393733978,5.543167591094971,0.3024316132068634,0.6932127475738525,0.5423092246055603,0.0,0.05
27,7.121288299560547,0.9753978252410889,0.6941047310829163,0.7868455052375793,0.3018110692501068,5.776865005493164,0.3012237846851349,0.6975389122962952,0.542343020439148,0.0,0.05
28,5.605576992034912,0.30631551146507263,0.6940741539001465,0.8794955015182495,0.3084426522254944,5.547344207763672,0.30148088932037354,0.6941205263137817,0.5550243258476257,0.5949717164039612,0.05
29,5.576855182647705,0.3129907548427582,0.6947181820869446,0.8802425861358643,0.31430158019065857,5.557711124420166,0.3004074692726135,0.695192813873291,0.5436297059059143,0.0,0.05
30,12.644208908081055,3.7489655017852783,0.6945657134056091,0.7876042127609253,0.32956719398498535,26.516111373901367,10.276053428649902,0.6932136416435242,0.0,0.5949717164039612,0.05
31,8.99472713470459,1.7823723554611206,0.6940164566040039,0.7666863799095154,0.32362645864486694,5.77551794052124,0.38533303141593933,0.6956488490104675,0.5240246653556824,0.5949717164039612,0.05
32,5.7341203689575195,0.3944844603538513,0.6942275166511536,0.8494936227798462,0.3309205174446106,5.6778244972229,0.379769891500473,0.6932490468025208,0.53400057554245,0.0,0.05
33,5.665899753570557,0.36638838052749634,0.6945156455039978,0.8604709506034851,0.29643577337265015,5.560910701751709,0.30446112155914307,0.6957544684410095,0.549129843711853,0.5949717164039612,0.05
34,5.572683334350586,0.3142150342464447,0.6940151453018188,0.8787914514541626,0.2873367369174957,5.637250900268555,0.34411510825157166,0.6931436061859131,0.5437815189361572,0.0,0.05
35,5.582291603088379,0.31570884585380554,0.694543719291687,0.8782956004142761,0.3398101329803467,5.557726860046387,0.30831360816955566,0.6932545304298401,0.5489376783370972,0.5949717164039612,0.05
36,5.608694553375244,0.32606926560401917,0.6947272419929504,0.8733234405517578,0.31180015206336975,5.626327991485596,0.30441731214523315,0.7039308547973633,0.553658664226532,0.0,0.05
37,5.569616794586182,0.3120194375514984,0.694119393825531,0.8789979815483093,0.30782386660575867,5.602542400360107,0.3253728151321411,0.693494975566864,0.5522562861442566,0.0,0.05
38,11.423519134521484,2.9360690116882324,0.694349467754364,0.7351675033569336,0.32173916697502136,5.810408592224121,0.35866791009902954,0.6932957768440247,0.5328289866447449,0.5949717164039612,0.05
39,5.667447566986084,0.34485340118408203,0.6944898962974548,0.8653643727302551,0.34698086977005005,5.604503154754639,0.33599579334259033,0.6931450963020325,0.5413756370544434,0.0,0.05
40,5.625871658325195,0.3419628143310547,0.6945338249206543,0.8693965077400208,0.3202449679374695,5.535268306732178,0.29705730080604553,0.6932018995285034,0.5552616715431213,0.5949717164039612,0.05
41,5.572933673858643,0.3111576437950134,0.6945996284484863,0.8803752660751343,0.33254244923591614,5.578207969665527,0.3084023594856262,0.6964990496635437,0.5386416912078857,0.5949717164039612,0.05
42,5.587216377258301,0.31766781210899353,0.6941041350364685,0.8771054744720459,0.35384488105773926,5.540942192077637,0.29856258630752563,0.6931748390197754,0.5523783564567566,0.5949717164039612,0.05
43,5.594020366668701,0.3179045021533966,0.6950283050537109,0.8764829635620117,0.28713318705558777,5.554309844970703,0.30319035053253174,0.6942968368530273,0.5450872182846069,0.0,0.05
44,12.279731750488281,3.244454860687256,0.6945448517799377,0.731378972530365,0.3024122714996338,6.017765522003174,0.2810060381889343,0.6931430101394653,0.5569413304328918,0.0,0.05
45,5.710366725921631,0.3001846969127655,0.693871021270752,0.8812575340270996,0.32912757992744446,5.539931297302246,0.2932155132293701,0.6934683322906494,0.554871141910553,0.5949717164039612,0.05
46,5.568171977996826,0.30912700295448303,0.6941084265708923,0.881790280342102,0.305521160364151,5.5677642822265625,0.30502280592918396,0.6957362294197083,0.5454726815223694,0.0,0.05
47,5.566429138183594,0.30867353081703186,0.6941155791282654,0.8821272850036621,0.33201467990875244,5.557499408721924,0.307150661945343,0.6938523054122925,0.5489376783370972,0.5949717164039612,0.05
48,5.582742214202881,0.312503457069397,0.6951848864555359,0.8806666135787964,0.30779579281806946,5.6514716148376465,0.35252782702445984,0.6932409405708313,0.5215865969657898,0.0,0.05
49,5.543177604675293,0.30184102058410645,0.6932854056358337,0.8846802711486816,0.24482867121696472,5.536449909210205,0.2976921498775482,0.6937998533248901,0.5457578897476196,0.5949717164039612,0.0125
50,5.539766311645508,0.3008216619491577,0.6932682991027832,0.8844467401504517,0.29254090785980225,5.525275230407715,0.2939176559448242,0.6931440830230713,0.5534040331840515,0.0,0.0125
51,5.539058685302734,0.30071964859962463,0.6931893825531006,0.8844611644744873,0.2679571509361267,5.527088165283203,0.29455438256263733,0.6931724548339844,0.5534040331840515,0.0,0.0125
52,5.542128562927246,0.3014049232006073,0.6932797431945801,0.884454607963562,0.2940887212753296,5.542013168334961,0.3011137843132019,0.6932558417320251,0.5519782900810242,0.0,0.0125
53,5.54219913482666,0.30157971382141113,0.6932405233383179,0.8838731050491333,0.274973064661026,5.53566837310791,0.2981857657432556,0.6933233737945557,0.5429351925849915,0.5949717164039612,0.0125
54,5.544858455657959,0.302400141954422,0.6933265924453735,0.8842872381210327,0.26765188574790955,5.535150527954102,0.2975841760635376,0.6934146285057068,0.555440366268158,0.5949717164039612,0.0125
55,5.5504984855651855,0.3037136197090149,0.6934611201286316,0.8839797377586365,0.3021605312824249,5.547695159912109,0.3006129562854767,0.6938167214393616,0.555440366268158,0.0,0.0125
56,5.546388149261475,0.30205094814300537,0.6934995651245117,0.8836455941200256,0.30627623200416565,5.524324417114258,0.2930434048175812,0.6931422352790833,0.5550243258476257,0.0,0.0125
