,loss,o1_loss,o2_loss,o3_loss,o1_f1,o2_f1,o3_f1,lr
0,18.032175064086914,0.42006099224090576,0.6343283653259277,0.634279191493988,0.8129888772964478,0.8013855218887329,0.8013855218887329,0.01
1,17.929670333862305,0.3783445656299591,0.633438766002655,0.6335111260414124,0.819705605506897,0.8028237819671631,0.8028237819671631,0.01
2,17.933927536010742,0.3835253417491913,0.6332545280456543,0.6334471106529236,0.8174664974212646,0.8026704788208008,0.8026704788208008,0.01
3,17.916027069091797,0.37958359718322754,0.6332045197486877,0.6331862807273865,0.8188002705574036,0.8025885820388794,0.8025885820388794,0.01
4,17.905332565307617,0.3754955232143402,0.633247435092926,0.6332148313522339,0.8194881677627563,0.8026710748672485,0.8026710748672485,0.01
5,17.90394401550293,0.37500911951065063,0.6333277821540833,0.6331968307495117,0.8201459646224976,0.8026731610298157,0.8026731610298157,0.01
6,17.899534225463867,0.3750985264778137,0.6331251263618469,0.6330919861793518,0.8198840022087097,0.8027856349945068,0.8027856349945068,0.01
7,17.910503387451172,0.3775748908519745,0.6334583759307861,0.6332222819328308,0.8190885186195374,0.8027037978172302,0.8027037978172302,0.01
8,17.916635513305664,0.38179469108581543,0.6333011388778687,0.6331345438957214,0.8186578750610352,0.8025600910186768,0.8025600910186768,0.01
9,17.90073013305664,0.37426498532295227,0.6334058046340942,0.6331867575645447,0.8199523687362671,0.8027652502059937,0.8027652502059937,0.01
10,17.914329528808594,0.38098886609077454,0.6333525776863098,0.6331287026405334,0.8179755806922913,0.8025642037391663,0.8025642037391663,0.01
11,17.899398803710938,0.37302374839782715,0.633361279964447,0.6332803964614868,0.8207291960716248,0.8026229739189148,0.8026229739189148,0.01
12,17.90377426147461,0.37726083397865295,0.6331972479820251,0.6331019401550293,0.8198030591011047,0.8026033043861389,0.8026033043861389,0.01
13,17.90456199645996,0.37688368558883667,0.6332893967628479,0.6331425309181213,0.8196881413459778,0.8027000427246094,0.8027000427246094,0.01
14,17.899559020996094,0.37479254603385925,0.633407711982727,0.6331167221069336,0.8206533789634705,0.8026297688484192,0.8026297688484192,0.01
15,17.9102783203125,0.3782975971698761,0.6333640217781067,0.6332395076751709,0.8180913329124451,0.8025431632995605,0.8025431632995605,0.01
16,17.902328491210938,0.37523171305656433,0.6333572268486023,0.6332252621650696,0.8201410174369812,0.8025248646736145,0.8025248646736145,0.01
17,17.909692764282227,0.379192978143692,0.6334511637687683,0.6331700682640076,0.8178844451904297,0.8025789856910706,0.8025789856910706,0.01
18,17.89726448059082,0.3757382929325104,0.6331269145011902,0.6330528855323792,0.8188183307647705,0.8027511835098267,0.8027511835098267,0.01
