,loss,o1_loss,o2_loss,o3_loss,o1_f1,o2_f1,o3_f1,val_loss,val_o1_loss,val_o2_loss,val_o3_loss,val_o1_f1,val_o2_f1,val_o3_f1,lr
0,17.613506317138672,0.40501126646995544,0.620112419128418,0.6196596622467041,0.8227859139442444,0.8146529197692871,0.8146529197692871,17.659029006958008,0.35956498980522156,0.6247766613960266,0.6247762441635132,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
1,17.509618759155273,0.36236441135406494,0.619019627571106,0.6190740466117859,0.8342201113700867,0.8161314129829407,0.8161314129829407,17.64920997619629,0.35727596282958984,0.6247808337211609,0.6247787475585938,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
2,17.49847984313965,0.3621293604373932,0.6187468767166138,0.6188982725143433,0.8336373567581177,0.8162024021148682,0.8162024021148682,17.67720603942871,0.35992589592933655,0.625481367111206,0.6258202791213989,0.5952326059341431,0.7636441588401794,0.7636441588401794,0.01
3,17.513662338256836,0.3661615252494812,0.6189871430397034,0.6192308068275452,0.8316830992698669,0.8160848617553711,0.8160848617553711,17.639341354370117,0.3540053963661194,0.6248071789741516,0.6249027252197266,0.566967248916626,0.7636441588401794,0.7636441588401794,0.01
4,17.48194694519043,0.35969629883766174,0.6186632513999939,0.6186591982841492,0.8329072594642639,0.8162224292755127,0.8162224292755127,17.63762855529785,0.35072147846221924,0.6251635551452637,0.6251710057258606,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
5,17.479154586791992,0.3580028712749481,0.6188773512840271,0.6187138557434082,0.8336039781570435,0.8161863088607788,0.8161863088607788,17.648862838745117,0.35942742228507996,0.6253214478492737,0.6249145269393921,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
6,17.483837127685547,0.3605416417121887,0.6188086867332458,0.6187050342559814,0.8324416279792786,0.8161497116088867,0.8161497116088867,17.638504028320312,0.3547344207763672,0.624822735786438,0.6250678300857544,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
7,17.481115341186523,0.35927513241767883,0.6189723014831543,0.6186815500259399,0.8319960236549377,0.816159188747406,0.816159188747406,17.652565002441406,0.3519066870212555,0.6258783936500549,0.625129759311676,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
8,17.482664108276367,0.35968855023384094,0.6188768148422241,0.6187549233436584,0.8325310349464417,0.8161216974258423,0.8161216974258423,17.666553497314453,0.36878785490989685,0.6249247789382935,0.6249164342880249,0.7636441588401794,0.7636441588401794,0.7636441588401794,0.01
9,17.486330032348633,0.3607991337776184,0.6189756989479065,0.6187706589698792,0.8343461751937866,0.8160933256149292,0.8160933256149292,17.62860870361328,0.34865808486938477,0.6247933506965637,0.625155508518219,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
10,17.479488372802734,0.35857149958610535,0.6190027594566345,0.6186989545822144,0.8344066143035889,0.8160690665245056,0.8160690665245056,17.63547706604004,0.35487085580825806,0.6249216198921204,0.6249116659164429,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
11,17.473255157470703,0.3562960624694824,0.6188446879386902,0.6187546849250793,0.8335475921630859,0.8161959052085876,0.8161959052085876,17.628768920898438,0.3492908775806427,0.6248741149902344,0.625098705291748,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
12,17.48103141784668,0.35963326692581177,0.6188435554504395,0.6187580227851868,0.832533597946167,0.8160585761070251,0.8160585761070251,17.66245460510254,0.3588101863861084,0.6251612901687622,0.625457763671875,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
13,17.47586441040039,0.35802122950553894,0.6188530921936035,0.618668258190155,0.8326666355133057,0.8161318302154541,0.8161318302154541,17.624521255493164,0.3507588803768158,0.6248365044593811,0.6248272657394409,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
14,17.476070404052734,0.3577173948287964,0.6188921928405762,0.6187382936477661,0.8318123817443848,0.8162107467651367,0.8162107467651367,17.638412475585938,0.3560040593147278,0.6247848272323608,0.6249454617500305,0.5750405192375183,0.7636441588401794,0.7636441588401794,0.01
15,17.483299255371094,0.3591335415840149,0.6189631223678589,0.6188928484916687,0.8325073719024658,0.8161324858665466,0.8161324858665466,17.669710159301758,0.3483339548110962,0.6287679672241211,0.6257951259613037,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
16,17.484683990478516,0.36153465509414673,0.6189764142036438,0.6186779141426086,0.8321981430053711,0.8161199688911438,0.8161199688911438,17.661869049072266,0.36826813220977783,0.6249047517776489,0.6248911619186401,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
17,17.477500915527344,0.35733217000961304,0.6190223097801208,0.6187935471534729,0.8336046934127808,0.8160991072654724,0.8160991072654724,17.622222900390625,0.3486286401748657,0.6249211430549622,0.6248136162757874,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
18,17.485736846923828,0.36302298307418823,0.6187176704406738,0.6186716556549072,0.8317847847938538,0.8161869645118713,0.8161869645118713,17.641889572143555,0.3523459732532501,0.6258249282836914,0.625284731388092,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
19,17.484325408935547,0.35975950956344604,0.6190850734710693,0.6188223361968994,0.8322009444236755,0.8161494731903076,0.8161494731903076,17.66421127319336,0.37059345841407776,0.6247775554656982,0.624777615070343,0.7636441588401794,0.7636441588401794,0.7636441588401794,0.01
20,17.475330352783203,0.3559664785861969,0.6189696788787842,0.6188748478889465,0.8330969214439392,0.8161246180534363,0.8161246180534363,17.62995719909668,0.35016685724258423,0.624823808670044,0.6251739859580994,0.5596699714660645,0.7636441588401794,0.7636441588401794,0.01
21,17.47962760925293,0.35942941904067993,0.6189167499542236,0.6187252998352051,0.833231508731842,0.8161895871162415,0.8161895871162415,17.6234130859375,0.3493412137031555,0.624936044216156,0.6249693036079407,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
22,17.484176635742188,0.3606090545654297,0.6190247535705566,0.6187752485275269,0.8319202065467834,0.8161106109619141,0.8161106109619141,17.6584415435791,0.36361411213874817,0.6248649954795837,0.6251194477081299,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
23,17.476091384887695,0.35686108469963074,0.6190197467803955,0.6187766194343567,0.833232581615448,0.8160874247550964,0.8160874247550964,17.646770477294922,0.3616630434989929,0.6247844099998474,0.6248580813407898,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
24,17.474998474121094,0.35812926292419434,0.6187891364097595,0.6186885833740234,0.8329424262046814,0.8160615563392639,0.8160615563392639,17.64478302001953,0.3557302951812744,0.6251316666603088,0.6252070665359497,0.5753574371337891,0.7636441588401794,0.7636441588401794,0.01
25,17.480321884155273,0.35723501443862915,0.6193251013755798,0.6188284158706665,0.8342699408531189,0.8160934448242188,0.8160934448242188,17.621479034423828,0.3502662777900696,0.6247850656509399,0.6248258948326111,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
26,17.472379684448242,0.35749611258506775,0.6187487244606018,0.6186749339103699,0.833155632019043,0.8162199854850769,0.8162199854850769,17.61659049987793,0.34819868206977844,0.6247811317443848,0.6247800588607788,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
27,17.483272552490234,0.3612339496612549,0.6188622117042542,0.6187404990196228,0.8319622278213501,0.8160828948020935,0.8160828948020935,17.679044723510742,0.375448614358902,0.6248734593391418,0.6248336434364319,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
28,17.47303009033203,0.3569589853286743,0.6188252568244934,0.6187005043029785,0.833314836025238,0.8161407709121704,0.8161407709121704,17.634201049804688,0.35538652539253235,0.6248502731323242,0.6248186230659485,0.5753574371337891,0.7636441588401794,0.7636441588401794,0.01
29,17.468645095825195,0.355098158121109,0.6187412142753601,0.618751049041748,0.8353356719017029,0.8161706328392029,0.8161706328392029,17.64101219177246,0.35928410291671753,0.6247775554656982,0.6247764229774475,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
30,17.49024200439453,0.36430472135543823,0.6188713312149048,0.6187286376953125,0.8324331641197205,0.8162084221839905,0.8162084221839905,17.618314743041992,0.34695741534233093,0.6248193383216858,0.6248132586479187,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
31,17.47075080871582,0.3562876284122467,0.6188318729400635,0.6186830997467041,0.8323208689689636,0.8161671757698059,0.8161671757698059,17.638612747192383,0.35750192403793335,0.6249098777770996,0.6249379515647888,0.5889152884483337,0.7636441588401794,0.7636441588401794,0.01
32,17.47559356689453,0.3570282459259033,0.6190891861915588,0.6187734603881836,0.8336054682731628,0.8161346912384033,0.8161346912384033,17.69392204284668,0.3837375044822693,0.6248108744621277,0.6249245405197144,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
33,17.47179412841797,0.3568613529205322,0.6188180446624756,0.6186746954917908,0.8332671523094177,0.8161444664001465,0.8161444664001465,17.63019561767578,0.3482612669467926,0.6255614161491394,0.6251721382141113,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
34,17.478425979614258,0.35845947265625,0.6190293431282043,0.6187893748283386,0.8331480026245117,0.816107451915741,0.816107451915741,17.654335021972656,0.36655041575431824,0.6247766017913818,0.624782383441925,0.557076632976532,0.7636441588401794,0.7636441588401794,0.01
35,17.47614860534668,0.3590025007724762,0.6187270283699036,0.6186849474906921,0.8338075876235962,0.8161656260490417,0.8161656260490417,17.654813766479492,0.3632351756095886,0.6249741911888123,0.6250469088554382,0.7636441588401794,0.7636441588401794,0.7636441588401794,0.01
36,17.473962783813477,0.35714346170425415,0.6188202500343323,0.6187378764152527,0.8335209488868713,0.8161478042602539,0.8161478042602539,17.668188095092773,0.36940446496009827,0.6254152059555054,0.624957799911499,0.7636441588401794,0.7636441588401794,0.7636441588401794,0.01
37,17.474769592285156,0.3583955466747284,0.6187800765037537,0.6187109351158142,0.8328197598457336,0.8161556720733643,0.8161556720733643,17.624839782714844,0.3472740650177002,0.6252039670944214,0.6250908374786377,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
38,17.481443405151367,0.3601943254470825,0.6188992857933044,0.6187548637390137,0.8325088620185852,0.8161099553108215,0.8161099553108215,17.670238494873047,0.3484460115432739,0.6279911398887634,0.6261969804763794,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
39,17.4816951751709,0.3585318922996521,0.6190782189369202,0.6188470721244812,0.8330877423286438,0.8160320520401001,0.8160320520401001,17.643156051635742,0.35472673177719116,0.625280499458313,0.6252784729003906,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
40,17.475475311279297,0.35872000455856323,0.6187264323234558,0.6187143325805664,0.8324910998344421,0.8161582350730896,0.8161582350730896,17.74985122680664,0.39287424087524414,0.6299813389778137,0.625012218952179,0.7636441588401794,0.7636441588401794,0.7636441588401794,0.01
41,17.477964401245117,0.35689330101013184,0.6193807125091553,0.6187576055526733,0.834063708782196,0.8160898089408875,0.8160898089408875,17.64286994934082,0.35320937633514404,0.6248896718025208,0.6254905462265015,0.5741827487945557,0.7636441588401794,0.7636441588401794,0.01
42,17.47549057006836,0.35774701833724976,0.6189702153205872,0.6187278628349304,0.8341098427772522,0.8162063360214233,0.8162063360214233,17.6228084564209,0.34880295395851135,0.6249195337295532,0.6249468922615051,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
43,17.47434425354004,0.357794851064682,0.6187685132026672,0.6187373399734497,0.8331664800643921,0.8162188529968262,0.8162188529968262,17.625158309936523,0.34826362133026123,0.6250524520874023,0.6247790455818176,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
44,17.480566024780273,0.35898080468177795,0.6190460324287415,0.6187534332275391,0.8345733880996704,0.8160953521728516,0.8160953521728516,17.695159912109375,0.35814225673675537,0.6288163065910339,0.6262608170509338,0.591919481754303,0.7636441588401794,0.7636441588401794,0.01
45,17.47386360168457,0.3583550751209259,0.6187030076980591,0.6186715960502625,0.8339199423789978,0.816230058670044,0.816230058670044,17.791040420532227,0.43043309450149536,0.6247802972793579,0.6249167919158936,0.7636441588401794,0.7636441588401794,0.7636441588401794,0.01
46,17.47820281982422,0.3579727113246918,0.6192168593406677,0.618710994720459,0.8327691555023193,0.8161488175392151,0.8161488175392151,17.622676849365234,0.3488377034664154,0.6248454451560974,0.6249340176582336,0.5588100552558899,0.7636441588401794,0.7636441588401794,0.01
