,loss,o1_loss,o2_loss,o3_loss,o4_loss,o5_loss,o6_loss,o1_f1,o2_f1,o3_f1,o4_f1,o5_f1,o6_f1,val_loss,val_o1_loss,val_o2_loss,val_o3_loss,val_o4_loss,val_o5_loss,val_o6_loss,val_o1_f1,val_o2_f1,val_o3_f1,val_o4_f1,val_o5_f1,val_o6_f1,lr
0,437.1083984375,0.4480232894420624,0.6942708492279053,0.6941192150115967,0.6936520338058472,0.6934091448783875,0.6933351755142212,0.7927557229995728,0.21984486281871796,0.21631620824337006,0.25118109583854675,0.2351333051919937,0.2334248274564743,437.0084533691406,0.4190564453601837,0.6934773921966553,0.694636881351471,0.6932629346847534,0.6932008266448975,0.693263828754425,0.49529266357421875,0.0,0.0,0.0,0.5949717164039612,0.5949717164039612,0.01
1,437.02301025390625,0.37842804193496704,0.694770097732544,0.6946392059326172,0.6938714981079102,0.6935597062110901,0.6932917237281799,0.8367354869842529,0.37544068694114685,0.34501582384109497,0.4096854329109192,0.3823605477809906,0.36960628628730774,437.7703552246094,0.35964837670326233,0.6931650638580322,0.6936782598495483,0.6948767304420471,0.6948941349983215,0.6947101354598999,0.5086128115653992,0.5949717164039612,0.0,0.0,0.0,0.0,0.01
2,436.89031982421875,0.36804506182670593,0.6937723755836487,0.6938716769218445,0.6936933994293213,0.6933164000511169,0.6931818723678589,0.8454432487487793,0.3356661796569824,0.3429834544658661,0.3314113914966583,0.29335683584213257,0.28800472617149353,436.81524658203125,0.34529605507850647,0.6931430101394653,0.6931705474853516,0.6931436061859131,0.6932632327079773,0.6932566165924072,0.5321468114852905,0.0,0.0,0.0,0.0,0.0,0.01
3,437.0371398925781,0.35390591621398926,0.694433867931366,0.6946316957473755,0.6938351392745972,0.6937259435653687,0.6933916211128235,0.8553270101547241,0.3107967674732208,0.32835307717323303,0.269225537776947,0.2786640524864197,0.2592889666557312,436.9454345703125,0.42471572756767273,0.6937188506126404,0.6937358975410461,0.6932188868522644,0.6931431889533997,0.693166971206665,0.4755987226963043,0.0,0.0,0.0,0.0,0.0,0.01
4,436.9041748046875,0.34843531250953674,0.6949286460876465,0.6942498683929443,0.6938103437423706,0.6933046579360962,0.6932702660560608,0.8599768877029419,0.27244675159454346,0.27518871426582336,0.3347126245498657,0.2900199890136719,0.2787512540817261,436.85528564453125,0.33267560601234436,0.6970716714859009,0.6979184150695801,0.6931472420692444,0.6931436657905579,0.6931502223014832,0.5291061997413635,0.5949717164039612,0.5949717164039612,0.0,0.0,0.0,0.01
5,437.02459716796875,0.34026357531547546,0.6944413185119629,0.6941733956336975,0.6940308809280396,0.6938042640686035,0.6933971047401428,0.8647900223731995,0.3076759874820709,0.2728562653064728,0.3063719570636749,0.3596436083316803,0.2896939218044281,436.93621826171875,0.33172327280044556,0.693167507648468,0.6933386921882629,0.6933056712150574,0.6933273077011108,0.6935751438140869,0.5407158732414246,0.0,0.0,0.0,0.0,0.0,0.01
6,436.98175048828125,0.3383360505104065,0.6941875219345093,0.6943032741546631,0.6939429044723511,0.6936143040657043,0.6933850646018982,0.8657793998718262,0.3109329342842102,0.3143593966960907,0.32425203919410706,0.2609882354736328,0.23422600328922272,436.73211669921875,0.32214516401290894,0.6931541562080383,0.6931425333023071,0.6931588053703308,0.6932636499404907,0.6931601762771606,0.5460642576217651,0.0,0.0,0.5949717164039612,0.0,0.5949717164039612,0.01
7,436.8785095214844,0.3309006989002228,0.6944739818572998,0.694191038608551,0.693679928779602,0.69344162940979,0.6932693123817444,0.8702620267868042,0.3542052209377289,0.3387611210346222,0.33276042342185974,0.3236525058746338,0.33046042919158936,439.3238525390625,0.3226465582847595,0.7073993682861328,0.7107015252113342,0.6975219249725342,0.6950165629386902,0.6972422003746033,0.5344188809394836,0.0,0.0,0.0,0.0,0.0,0.01
8,437.13555908203125,0.34876877069473267,0.6951761841773987,0.6946167945861816,0.6943874955177307,0.6938234567642212,0.6935157775878906,0.8601084351539612,0.30808040499687195,0.3025416135787964,0.27723634243011475,0.260886013507843,0.27547210454940796,436.7272644042969,0.31597715616226196,0.6932563781738281,0.6932425498962402,0.6931635141372681,0.6932433843612671,0.6931660175323486,0.5312478542327881,0.0,0.0,0.0,0.0,0.0,0.01
9,436.8887023925781,0.3227161765098572,0.6935735940933228,0.6939101219177246,0.6936507225036621,0.6935150027275085,0.6933397054672241,0.8735611438751221,0.291332870721817,0.32285940647125244,0.29825878143310547,0.2846219539642334,0.32850831747055054,436.8192138671875,0.3775882124900818,0.6931766271591187,0.6931541562080383,0.6931424140930176,0.6931444406509399,0.6931436061859131,0.5013675689697266,0.0,0.0,0.0,0.0,0.0,0.01
10,436.8848876953125,0.32322147488594055,0.6953334212303162,0.6947100162506104,0.6938077807426453,0.6933583617210388,0.6932961940765381,0.8738731741905212,0.2807467579841614,0.2779453694820404,0.3042599558830261,0.21011845767498016,0.18946190178394318,437.0324401855469,0.31297963857650757,0.6938853859901428,0.6940330266952515,0.6931896209716797,0.6940531730651855,0.6935996413230896,0.5449193120002747,0.0,0.0,0.0,0.5949717164039612,0.5949717164039612,0.01
11,436.9020690917969,0.3210098147392273,0.6941632628440857,0.6940597295761108,0.693763256072998,0.6934810280799866,0.6933665871620178,0.8754241466522217,0.28549882769584656,0.30204686522483826,0.2922495901584625,0.319333553314209,0.27637916803359985,437.1097412109375,0.3089149296283722,0.6931493878364563,0.6931491494178772,0.6940253973007202,0.694017231464386,0.6937764286994934,0.5451931357383728,0.0,0.5949717164039612,0.5949717164039612,0.5949717164039612,0.5949717164039612,0.01
12,437.0284423828125,0.3208056390285492,0.6943821310997009,0.6942630410194397,0.6940087080001831,0.6939393281936646,0.693457841873169,0.8748370409011841,0.3114844858646393,0.29076269268989563,0.2812401354312897,0.2718069553375244,0.2971380054950714,436.9330749511719,0.31149643659591675,0.6983751058578491,0.6981755495071411,0.6946741342544556,0.6931958794593811,0.6931734085083008,0.5504838824272156,0.5949717164039612,0.5949717164039612,0.5949717164039612,0.5949717164039612,0.5949717164039612,0.01
13,436.8670959472656,0.3198150396347046,0.6948786973953247,0.6943792700767517,0.6940035820007324,0.6933276057243347,0.6932780146598816,0.8755798935890198,0.2747950255870819,0.3608153164386749,0.3433489501476288,0.30124494433403015,0.246578186750412,436.6919860839844,0.3068132698535919,0.6931443810462952,0.6931686997413635,0.6931432485580444,0.6931503415107727,0.6931893825531006,0.544776976108551,0.0,0.5949717164039612,0.0,0.0,0.0,0.01
