,loss,o1_loss,o2_loss,o3_loss,o4_loss,o5_loss,o6_loss,o1_f1,o2_f1,o3_f1,o4_f1,o5_f1,o6_f1,val_loss,val_o1_loss,val_o2_loss,val_o3_loss,val_o4_loss,val_o5_loss,val_o6_loss,val_o1_f1,val_o2_f1,val_o3_f1,val_o4_f1,val_o5_f1,val_o6_f1,lr
0,437.1180419921875,0.4773276448249817,0.6936545372009277,0.693631649017334,0.6934168338775635,0.6933679580688477,0.6933289170265198,0.7952427268028259,0.22702337801456451,0.24513468146324158,0.2415350079536438,0.2357979416847229,0.18382634222507477,437.0221252441406,0.4181635081768036,0.696444571018219,0.6973521113395691,0.6931942105293274,0.6931912899017334,0.6931926012039185,0.4909157156944275,0.600156843662262,0.600156843662262,0.0,0.0,0.0,0.005
1,436.89556884765625,0.3868906795978546,0.6938285231590271,0.6936331987380981,0.6933627128601074,0.6932370066642761,0.6932165026664734,0.8315513730049133,0.36703771352767944,0.28284013271331787,0.19031405448913574,0.21565818786621094,0.2468959391117096,436.84326171875,0.3779558837413788,0.693216860294342,0.6932071447372437,0.6932110786437988,0.693206787109375,0.6931965947151184,0.5022075176239014,0.0,0.0,0.0,0.0,0.0,0.005
2,436.8951110839844,0.37168359756469727,0.6934884786605835,0.6934752464294434,0.6933019161224365,0.6933759450912476,0.6932552456855774,0.8414431810379028,0.22449998557567596,0.2480851709842682,0.20183633267879486,0.23665165901184082,0.18204234540462494,436.80145263671875,0.370157390832901,0.6931624412536621,0.6932440400123596,0.6931559443473816,0.6931483745574951,0.693152904510498,0.5236186981201172,0.0,0.0,0.0,0.0,0.0,0.005
3,436.8265380859375,0.36381253600120544,0.6933669447898865,0.6933518052101135,0.6932507753372192,0.6932052969932556,0.6932023763656616,0.8474449515342712,0.23200853168964386,0.24953913688659668,0.2236640900373459,0.22492118179798126,0.2195885330438614,436.8146667480469,0.36733439564704895,0.6931426525115967,0.6931717395782471,0.6932031512260437,0.6931818127632141,0.6931813955307007,0.4970616102218628,0.0,0.0,0.0,0.0,0.0,0.005
4,436.8998107910156,0.35531821846961975,0.6939011812210083,0.693957507610321,0.6937578320503235,0.6933658719062805,0.6932479739189148,0.8538463711738586,0.28533536195755005,0.2769368290901184,0.2751377522945404,0.21591240167617798,0.23432685434818268,436.9082946777344,0.35600268840789795,0.6931464672088623,0.6931555271148682,0.6935145854949951,0.6935814023017883,0.6932851672172546,0.5147008299827576,0.0,0.0,0.600156843662262,0.600156843662262,0.600156843662262,0.005
5,436.8768615722656,0.349735289812088,0.6936548948287964,0.6935983896255493,0.6933997273445129,0.6933742761611938,0.6932916641235352,0.8596717119216919,0.32812175154685974,0.26020604372024536,0.32214656472206116,0.31969738006591797,0.34940803050994873,436.8202819824219,0.3570724427700043,0.6931761503219604,0.6932254433631897,0.6932315230369568,0.6932433247566223,0.693213939666748,0.5391412973403931,0.600156843662262,0.600156843662262,0.600156843662262,0.600156843662262,0.600156843662262,0.005
6,436.8493957519531,0.3443358540534973,0.6939737796783447,0.6939375400543213,0.693440318107605,0.6933318972587585,0.6932400465011597,0.8632929921150208,0.3070988059043884,0.2605776786804199,0.23007017374038696,0.21261534094810486,0.19161947071552277,436.78082275390625,0.354080468416214,0.6931811571121216,0.6932401061058044,0.6932097673416138,0.6931705474853516,0.6931597590446472,0.5174436569213867,0.600156843662262,0.0,0.600156843662262,0.600156843662262,0.600156843662262,0.005
7,436.80511474609375,0.340842604637146,0.693416178226471,0.6934922933578491,0.6933279633522034,0.6932719945907593,0.6932150721549988,0.865781843662262,0.24043503403663635,0.23398403823375702,0.2538914978504181,0.2760251760482788,0.2774273753166199,436.8037109375,0.35794687271118164,0.6931666135787964,0.6933152675628662,0.6932755708694458,0.6931925415992737,0.6931772232055664,0.5237882137298584,0.600156843662262,0.600156843662262,0.600156843662262,0.600156843662262,0.600156843662262,0.005
8,436.8438720703125,0.33646681904792786,0.6940211057662964,0.6938402056694031,0.6936838626861572,0.6933022141456604,0.6932429671287537,0.8685935735702515,0.305057168006897,0.34807199239730835,0.34760618209838867,0.2986416518688202,0.3640615940093994,436.81109619140625,0.33938083052635193,0.6934481263160706,0.6938920021057129,0.6931440234184265,0.6931940913200378,0.6932663917541504,0.5234430432319641,0.600156843662262,0.600156843662262,0.0,0.0,0.0,0.005
9,436.8585205078125,0.33693811297416687,0.6937504410743713,0.693774938583374,0.6936056017875671,0.6933947205543518,0.6932607889175415,0.8676479458808899,0.3500511944293976,0.3049522340297699,0.2810687720775604,0.2116950899362564,0.2300330549478531,436.7449951171875,0.33789896965026855,0.693220317363739,0.6932413578033447,0.6931430697441101,0.6931567788124084,0.6931626796722412,0.525036096572876,0.600156843662262,0.600156843662262,0.0,0.0,0.0,0.005
